City,Colors Reported,Shape Reported,State,Time,sighting,Year
Cartersville,YELLOW,CIGAR,GA,2014-05-10 06:00:00,1,2014
Greensburg,,,PA,2014-05-10 14:00:00,1,2014
Green Bay,,TRIANGLE,WI,2014-05-10 18:30:00,1,2014
caseville,,CIRCLE,MI,2014-05-10 20:00:00,1,2014
Cicero,ORANGE,FIREBALL,NY,2014-05-10 20:00:00,1,2014
mobile,RED ORANGE,SPHERE,AL,2014-05-10 20:00:00,1,2014
Winston-Salem,RED,TRIANGLE,NC,2014-05-10 20:05:00,1,2014
Cape Neddick,ORANGE,TEARDROP,ME,2014-05-10 20:30:00,1,2014
Owasso,RED BLUE,,OK,2014-05-10 20:55:00,1,2014
Irving,,CIRCLE,AK,2014-05-10 21:00:00,1,2014
Monrovia,ORANGE,CIRCLE,IN,2014-05-10 21:00:00,1,2014
Stewarts town,,LIGHT,PA,2014-05-10 21:30:00,1,2014
Tempe,,OTHER,AZ,2014-05-10 21:30:00,1,2014
Tinley Park,RED ORANGE,LIGHT,IL,2014-05-10 21:35:00,1,2014
Atoka,,TRIANGLE,TN,2014-05-10 21:40:00,1,2014
Melbourne Beach,,SPHERE,FL,2014-05-10 21:55:00,1,2014
Chicago,ORANGE,FIREBALL,IL,2014-05-10 22:00:00,1,2014
Davison,ORANGE,SPHERE,MI,2014-05-10 22:00:00,1,2014
Gloucester,,EGG,MA,2014-05-10 22:00:00,1,2014
Harrisville,,LIGHT,MI,2014-05-10 22:00:00,1,2014
Jefferson City,RED ORANGE,CYLINDER,TN,2014-05-10 22:00:00,1,2014
Jefferson City,,FIREBALL,TN,2014-05-10 22:00:00,1,2014
Jefferson City,ORANGE,FIREBALL,TN,2014-05-10 22:00:00,1,2014
West Chicago,ORANGE,CIRCLE,IL,2014-05-10 23:00:00,1,2014
Covington,,SPHERE,LA,2014-05-10 23:25:00,1,2014
Westlake,ORANGE,OVAL,OH,2014-05-10 23:28:00,1,2014
Put-In-Bay,BLUE,OVAL,OH,2014-05-10 23:30:00,1,2014
Riverview,,CIRCLE,FL,2014-05-11 01:30:00,1,2014
Reading,,CIRCLE,MA,2014-05-11 06:20:00,1,2014
Broadlands,RED GREEN,LIGHT,VA,2014-05-11 20:30:00,1,2014
Muscatine,RED,SPHERE,IA,2014-05-11 20:30:00,1,2014
New York City,,LIGHT,NY,2014-05-11 22:00:00,1,2014
Springfield,,,TN,2014-05-11 22:00:00,1,2014
Newport,,LIGHT,OR,2014-05-11 22:45:00,1,2014
Pittsburgh,,OVAL,PA,2014-05-11 22:50:00,1,2014
Hawthorne,,LIGHT,CA,2014-05-11 23:00:00,1,2014
Portland,,SPHERE,OR,2014-05-11 23:30:00,1,2014
Erie,,FIREBALL,PA,2014-05-11 23:55:00,1,2014
Tyngsboro,ORANGE,CROSS,MA,2014-05-12 04:00:00,1,2014
San Diego,,CIRCLE,CA,2014-05-12 09:20:00,1,2014
Comptche,,RECTANGLE,CA,2014-05-12 10:40:00,1,2014
Lawrence Township,,,NJ,2014-05-12 13:45:00,1,2014
Meriden,,CIRCLE,CT,2014-05-12 20:30:00,1,2014
Methuen,,OTHER,MA,2014-05-12 20:45:00,1,2014
Westminster,,LIGHT,CA,2014-05-12 21:00:00,1,2014
Myrtle Beach,ORANGE,LIGHT,SC,2014-05-12 21:30:00,1,2014
St. George Island,,TRIANGLE,FL,2014-05-12 22:00:00,1,2014
Troy,ORANGE,CIRCLE,NY,2014-05-12 23:00:00,1,2014
Marion,,CIRCLE,IN,2014-05-13 00:00:00,1,2014
Anchorage,,VARIOUS,AK,2014-05-13 02:00:00,1,2014
Surprise,,LIGHT,AZ,2014-05-13 02:30:00,1,2014
Louisburg,,CIRCLE,NC,2014-05-13 05:03:00,1,2014
Boise,,OTHER,ID,2014-05-13 13:45:00,1,2014
Riverdale,,SPHERE,UT,2014-05-13 16:00:00,1,2014
San Jose,,SPHERE,CA,2014-05-13 16:00:00,1,2014
Bentonville,,LIGHT,AR,2014-05-13 21:00:00,1,2014
North Myrtle Beach,ORANGE,SPHERE,SC,2014-05-13 21:00:00,1,2014
Carolina Beach,RED,TRIANGLE,NC,2014-05-13 21:30:00,1,2014
Galesburg,,FIREBALL,MI,2014-05-13 21:57:00,1,2014
Myrtle Beach,ORANGE,FIREBALL,SC,2014-05-13 22:30:00,1,2014
Altoona,,FIREBALL,IA,2014-05-13 22:58:00,1,2014
San Diego,,LIGHT,CA,2014-05-13 23:00:00,1,2014
Bozeman,RED,TRIANGLE,MT,2014-05-14 00:00:00,1,2014
Fayetteville,,FIREBALL,AR,2014-05-14 00:00:00,1,2014
La Habra,,CIRCLE,CA,2014-05-14 05:30:00,1,2014
Montgomery,,CIRCLE,NJ,2014-05-14 07:45:00,1,2014
Spirit Lake,,VARIOUS,ID,2014-05-14 12:15:00,1,2014
St. Louis,,CYLINDER,MO,2014-05-14 14:00:00,1,2014
Homer,,OTHER,AK,2014-05-14 17:45:00,1,2014
Bend,,DISK,OR,2014-05-14 20:00:00,1,2014
San Diego,,DIAMOND,CA,2014-05-14 20:00:00,1,2014
San Jose,,DIAMOND,CA,2014-05-14 20:00:00,1,2014
Camden,,RECTANGLE,SC,2014-05-14 20:45:00,1,2014
Burlington,,TRIANGLE,NC,2014-05-14 21:30:00,1,2014
Roswell,,LIGHT,GA,2014-05-14 21:45:00,1,2014
Vancouver,,LIGHT,WA,2014-05-14 22:00:00,1,2014
Sacramento,,,CA,2014-05-14 23:20:00,1,2014
Winter Springs,,LIGHT,FL,2014-05-14 23:20:00,1,2014
Phoenix,,DISK,AZ,2014-05-15 18:00:00,1,2014
North Waterboro,,TEARDROP,ME,2014-05-15 19:00:00,1,2014
Byron,,SPHERE,GA,2014-05-15 20:55:00,1,2014
Buford,,FIREBALL,GA,2014-05-15 21:30:00,1,2014
Unadilla,,CIGAR,GA,2014-05-15 21:30:00,1,2014
Cumming,,,GA,2014-05-15 21:40:00,1,2014
Lampasas,ORANGE,CIRCLE,TX,2014-05-15 21:45:00,1,2014
Goodyear,,OTHER,AZ,2014-05-15 22:06:00,1,2014
Owasso,,LIGHT,OK,2014-05-15 22:10:00,1,2014
Hermitage,RED,TRIANGLE,PA,2014-05-15 22:25:00,1,2014
Huntington,,DISK,WV,2014-05-16 07:30:00,1,2014
Auburn,,,WA,2014-05-16 14:00:00,1,2014
Orlando,,OTHER,FL,2014-05-16 20:10:00,1,2014
Wilmington,ORANGE,LIGHT,PA,2014-05-16 20:30:00,1,2014
Mesa,ORANGE,FIREBALL,AZ,2014-05-16 20:50:00,1,2014
San Diego,,FIREBALL,CA,2014-05-16 21:00:00,1,2014
Honolulu,,,HI,2014-05-16 21:30:00,1,2014
Laurens,,LIGHT,SC,2014-05-16 21:30:00,1,2014
San Fernando,,CIRCLE,CA,2014-05-16 21:47:00,1,2014
Norcross,,LIGHT,GA,2014-05-16 21:55:00,1,2014
Atlanta,RED,,GA,2014-05-16 22:00:00,1,2014
Merced,,FLASH,CA,2014-05-16 22:00:00,1,2014
Middletown,,,CT,2014-05-16 22:00:00,1,2014
Massillon,RED,FORMATION,OH,2014-05-16 22:05:00,1,2014
Alamogordo,,,NM,2014-05-16 22:30:00,1,2014
Wichita Falls,,VARIOUS,TX,2014-05-16 22:45:00,1,2014
Dubuque,,DISK,IA,2014-05-17 00:00:00,1,2014
Trexlertown,,SPHERE,PA,2014-05-17 00:03:00,1,2014
Oakdale,,CIRCLE,MN,2014-05-17 01:45:00,1,2014
Daytona Beach,,FIREBALL,FL,2014-05-17 02:30:00,1,2014
Gardendale,,SPHERE,AL,2014-05-17 05:04:00,1,2014
Wilkes-Barre,,CYLINDER,PA,2014-05-17 06:45:00,1,2014
Chandler,,TRIANGLE,AZ,2014-05-17 08:30:00,1,2014
Patterson,ORANGE,LIGHT,LA,2014-05-17 09:15:00,1,2014
Emerald Isle,ORANGE,SPHERE,NC,2014-05-17 09:45:00,1,2014
Cypress,,,TX,2014-05-17 10:00:00,1,2014
Inver Grove Heights,,SPHERE,MN,2014-05-17 12:15:00,1,2014
Allen,,CIRCLE,TX,2014-05-17 19:30:00,1,2014
Cary,ORANGE,SPHERE,NC,2014-05-17 20:00:00,1,2014
Finksburg,,FIREBALL,MD,2014-05-17 20:00:00,1,2014
Mechanicsburg,,,PA,2014-05-17 20:56:00,1,2014
Chicago,,TRIANGLE,IL,2014-05-17 21:00:00,1,2014
De Soto,,LIGHT,MO,2014-05-17 21:00:00,1,2014
Finleyville,,CIRCLE,PA,2014-05-17 21:00:00,1,2014
Jacksonville,,FIREBALL,FL,2014-05-17 21:00:00,1,2014
Villa Rica,,FIREBALL,GA,2014-05-17 21:00:00,1,2014
Los Angeles,,CIRCLE,CA,2014-05-17 21:05:00,1,2014
Portland,RED ORANGE YELLOW,LIGHT,OR,2014-05-17 21:08:00,1,2014
Blanchard,,CIRCLE,PA,2014-05-17 21:35:00,1,2014
Lindstrom,,FIREBALL,MN,2014-05-17 21:45:00,1,2014
Islip,ORANGE,,NY,2014-05-17 22:00:00,1,2014
Patchogue,,FIREBALL,NY,2014-05-17 22:00:00,1,2014
Largo,,FIREBALL,FL,2014-05-17 22:05:00,1,2014
Enfield,ORANGE,LIGHT,CT,2014-05-17 22:07:00,1,2014
Warrenton,ORANGE,FIREBALL,MO,2014-05-17 22:48:00,1,2014
Vail,,DIAMOND,AZ,2014-05-17 22:50:00,1,2014
Somers,,LIGHT,NY,2014-05-18 00:00:00,1,2014
Hilton,,LIGHT,NY,2014-05-18 00:45:00,1,2014
Holden,YELLOW GREEN,LIGHT,LA,2014-05-18 02:00:00,1,2014
Portland,,,OR,2014-05-18 03:20:00,1,2014
Stuart,ORANGE,EGG,FL,2014-05-18 11:00:00,1,2014
Glen Ellyn,,,IL,2014-05-18 20:32:00,1,2014
Atlanta,,SPHERE,GA,2014-05-18 20:33:00,1,2014
Phoenix,ORANGE,EGG,AZ,2014-05-18 20:50:00,1,2014
Nason,GREEN,,IL,2014-05-18 21:00:00,1,2014
Little Falls,,FIREBALL,NJ,2014-05-18 21:15:00,1,2014
Trinidad,,DIAMOND,CA,2014-05-18 21:15:00,1,2014
Goldsboro,,FORMATION,NC,2014-05-18 21:45:00,1,2014
Powder Springs,RED,FORMATION,GA,2014-05-18 21:50:00,1,2014
Salton Sea Beach,ORANGE,LIGHT,CA,2014-05-18 22:00:00,1,2014
Northampton,,LIGHT,PA,2014-05-18 22:10:00,1,2014
Round Rock,,TRIANGLE,TX,2014-05-18 23:00:00,1,2014
Waynesburg,,FIREBALL,PA,2014-05-18 23:45:00,1,2014
Healdton,,DISK,OK,2014-05-19 00:00:00,1,2014
Westwood,,LIGHT,CA,2014-05-19 02:45:00,1,2014
Middletown,,CIRCLE,RI,2014-05-19 08:30:00,1,2014
Dorchester,,DIAMOND,MA,2014-05-19 10:15:00,1,2014
Salida,,SPHERE,CO,2014-05-19 10:34:00,1,2014
Stockton,,OVAL,CA,2014-05-19 11:00:00,1,2014
Orlando,RED,LIGHT,FL,2014-05-19 20:50:00,1,2014
Altamonte Springs,ORANGE,FIREBALL,FL,2014-05-19 21:00:00,1,2014
Altamonte Springs,,LIGHT,FL,2014-05-19 21:00:00,1,2014
Peaster,,,TX,2014-05-19 21:15:00,1,2014
St. Hedwig,,TRIANGLE,TX,2014-05-19 21:15:00,1,2014
Manchester,,LIGHT,OH,2014-05-19 22:05:00,1,2014
Rathdrum,,LIGHT,ID,2014-05-19 22:20:00,1,2014
Killingworth,,DIAMOND,CT,2014-05-19 22:22:00,1,2014
Savannah,,VARIOUS,GA,2014-05-19 23:00:00,1,2014
Santa Paula,YELLOW,DIAMOND,CA,2014-05-19 23:20:00,1,2014
Madisonville,,LIGHT,KY,2014-05-20 00:00:00,1,2014
Miramar,GREEN,TEARDROP,FL,2014-05-20 00:00:00,1,2014
Jacksonville,,CIRCLE,FL,2014-05-20 01:00:00,1,2014
Parkland,,OTHER,WA,2014-05-20 01:22:00,1,2014
New York City,,FIREBALL,NY,2014-05-20 02:00:00,1,2014
Honokaa,,LIGHT,HI,2014-05-20 04:00:00,1,2014
Rupert,BLUE,CIRCLE,WV,2014-05-20 04:15:00,1,2014
Tampa,GREEN,CHEVRON,FL,2014-05-20 16:15:00,1,2014
Lahaina,,,HI,2014-05-20 18:30:00,1,2014
Mililani,ORANGE,LIGHT,HI,2014-05-20 19:00:00,1,2014
Lahaiiina,,LIGHT,HI,2014-05-20 19:30:00,1,2014
Waianae,,FORMATION,HI,2014-05-20 19:30:00,1,2014
Maui,,LIGHT,HI,2014-05-20 19:35:00,1,2014
Wailea,,OTHER,HI,2014-05-20 19:50:00,1,2014
Wailuku,,FIREBALL,HI,2014-05-20 20:00:00,1,2014
Peabody,,FIREBALL,MA,2014-05-20 20:30:00,1,2014
Cave Creek,,DISK,AZ,2014-05-20 21:00:00,1,2014
Cameron,ORANGE,SPHERE,MO,2014-05-20 21:30:00,1,2014
Custer,,SPHERE,WI,2014-05-20 21:40:00,1,2014
New Canaan,,FLASH,CT,2014-05-20 21:45:00,1,2014
Mill Creek,ORANGE,OTHER,WA,2014-05-20 22:00:00,1,2014
Orange Park,ORANGE,LIGHT,FL,2014-05-20 22:00:00,1,2014
Port St. Lucie,,LIGHT,FL,2014-05-20 22:00:00,1,2014
Tampa Vay viewing from west,,SPHERE,FL,2014-05-20 22:00:00,1,2014
Yakima,RED,OTHER,WA,2014-05-20 22:05:00,1,2014
Olive Branch,,FLASH,MS,2014-05-20 22:30:00,1,2014
Atlanta,,LIGHT,IL,2014-05-20 22:40:00,1,2014
Idaho Falls,,,ID,2014-05-20 23:26:00,1,2014
Tigard,ORANGE,TRIANGLE,OR,2014-05-21 00:00:00,1,2014
West Monroe,,DIAMOND,LA,2014-05-21 04:00:00,1,2014
Converse,,CIRCLE,TX,2014-05-21 09:15:00,1,2014
Las Vegas,,SPHERE,NV,2014-05-21 13:40:00,1,2014
Grand Rapids,,TRIANGLE,MI,2014-05-21 17:00:00,1,2014
Morrisville,RED ORANGE,LIGHT,PA,2014-05-21 18:20:00,1,2014
Laveen,,OTHER,AZ,2014-05-21 19:30:00,1,2014
Erie,ORANGE,VARIOUS,PA,2014-05-21 20:00:00,1,2014
Bullhead City,ORANGE,RECTANGLE,AZ,2014-05-21 20:43:00,1,2014
Fresno,BLUE,LIGHT,CA,2014-05-21 21:35:00,1,2014
Circleville,,FORMATION,OH,2014-05-21 21:37:00,1,2014
Cottage Grove,RED BLUE,,OR,2014-05-21 21:45:00,1,2014
Sabina,,LIGHT,OH,2014-05-21 21:45:00,1,2014
San Antonio,ORANGE,TRIANGLE,TX,2014-05-21 22:06:00,1,2014
Claremore,,DISK,OK,2014-05-21 23:10:00,1,2014
Phelan,,FIREBALL,CA,2014-05-21 23:45:00,1,2014
Birmingham,,EGG,AL,2014-05-22 00:00:00,1,2014
Smithsburg,,TRIANGLE,MD,2014-05-22 01:00:00,1,2014
Pasco,ORANGE YELLOW,CHEVRON,WA,2014-05-22 03:00:00,1,2014
Coeur d'Alene,,OVAL,ID,2014-05-22 03:23:00,1,2014
Denton,GREEN BLUE,LIGHT,TX,2014-05-22 03:30:00,1,2014
Grand Rapids,YELLOW,OVAL,MI,2014-05-22 05:20:00,1,2014
Billings,,VARIOUS,MT,2014-05-22 13:30:00,1,2014
Coalinga,,TRIANGLE,CA,2014-05-22 21:15:00,1,2014
Mammoth Lakes,,LIGHT,CA,2014-05-22 21:30:00,1,2014
Clovis,,TRIANGLE,CA,2014-05-22 22:00:00,1,2014
Dardanelle,,LIGHT,AR,2014-05-22 22:15:00,1,2014
Raleigh,,LIGHT,NC,2014-05-22 23:00:00,1,2014
Ripley,RED,TRIANGLE,TN,2014-05-22 23:00:00,1,2014
Minot,,TRIANGLE,ND,2014-05-23 01:30:00,1,2014
Richmond,,FIREBALL,VA,2014-05-23 14:48:00,1,2014
Youngsville,RED,TRIANGLE,LA,2014-05-23 19:37:00,1,2014
Philadelphia,,OTHER,PA,2014-05-23 19:45:00,1,2014
Phoenix,,VARIOUS,AZ,2014-05-23 21:00:00,1,2014
High Point,ORANGE,LIGHT,NC,2014-05-23 22:00:00,1,2014
Willowick,RED,SPHERE,OH,2014-05-23 22:03:00,1,2014
Boydton,,TRIANGLE,VA,2014-05-23 22:30:00,1,2014
Athens,,LIGHT,OH,2014-05-23 22:40:00,1,2014
Greeneville,ORANGE,SPHERE,TN,2014-05-23 23:10:00,1,2014
Danville,,TRIANGLE,VA,2014-05-23 23:30:00,1,2014
Palmyra,,CIRCLE,IN,2014-05-24 00:00:00,1,2014
Plain Dealing,,TRIANGLE,LA,2014-05-24 00:43:00,1,2014
Wapinitia,,LIGHT,OR,2014-05-24 00:45:00,1,2014
North Versailles,,RECTANGLE,PA,2014-05-24 01:50:00,1,2014
St. Petersburg Beach,RED,FIREBALL,FL,2014-05-24 02:30:00,1,2014
Clayton,,TRIANGLE,NC,2014-05-24 02:45:00,1,2014
Jackson,RED YELLOW GREEN,DISK,MI,2014-05-24 02:50:00,1,2014
Bellaire,,LIGHT,MI,2014-05-24 03:45:00,1,2014
Saugus,RED BLUE,CIRCLE,MA,2014-05-24 03:49:00,1,2014
New Port Richey,RED,FORMATION,FL,2014-05-24 11:15:00,1,2014
Incline Village,,TEARDROP,NV,2014-05-24 13:30:00,1,2014
Saranac Lake,,OVAL,NY,2014-05-24 15:11:00,1,2014
Crescent Mills,,SPHERE,CA,2014-05-24 17:00:00,1,2014
Harleysville,,CIRCLE,PA,2014-05-24 19:15:00,1,2014
Albany,RED,FORMATION,GA,2014-05-24 21:00:00,1,2014
Fillmore,,OTHER,WI,2014-05-24 21:00:00,1,2014
Avon,,VARIOUS,OH,2014-05-24 21:10:00,1,2014
Joliet,ORANGE,SPHERE,IL,2014-05-24 21:15:00,1,2014
Bradenton,ORANGE,FIREBALL,FL,2014-05-24 21:20:00,1,2014
Hickory,,,KY,2014-05-24 21:30:00,1,2014
Huntingdon,,FIREBALL,PA,2014-05-24 21:30:00,1,2014
Lynchburg,ORANGE,FIREBALL,VA,2014-05-24 21:30:00,1,2014
Mason City,,OVAL,IA,2014-05-24 21:30:00,1,2014
Portland,GREEN,SPHERE,OR,2014-05-24 21:30:00,1,2014
St. Charles,,SPHERE,MO,2014-05-24 21:30:00,1,2014
Fairview,,TRIANGLE,PA,2014-05-24 21:35:00,1,2014
Mukwonago,,DISK,WI,2014-05-24 22:00:00,1,2014
Mukwonago,ORANGE,FIREBALL,WI,2014-05-24 22:00:00,1,2014
Rock Springs,ORANGE,LIGHT,WY,2014-05-24 22:00:00,1,2014
Yorkville,,FIREBALL,IL,2014-05-24 22:00:00,1,2014
Murfreesboro,RED,FIREBALL,TN,2014-05-24 22:15:00,1,2014
Ann Arbor,,,MI,2014-05-24 22:20:00,1,2014
Wellsville,RED,SPHERE,OH,2014-05-24 22:20:00,1,2014
Arlington,RED ORANGE,LIGHT,VA,2014-05-24 22:30:00,1,2014
Berwyn,,LIGHT,PA,2014-05-24 23:00:00,1,2014
Clear Lake,ORANGE,LIGHT,MN,2014-05-24 23:00:00,1,2014
San Bernardino,YELLOW,LIGHT,CA,2014-05-24 23:13:00,1,2014
Fayetteville,,LIGHT,NC,2014-05-24 23:42:00,1,2014
Apopka,,LIGHT,FL,2014-05-25 00:00:00,1,2014
North Las Vegas,ORANGE,EGG,NV,2014-05-25 00:00:00,1,2014
Savannah,,DISK,GA,2014-05-25 00:00:00,1,2014
Mechanicsville,RED,OVAL,VA,2014-05-25 00:45:00,1,2014
Glennie,,DISK,MI,2014-05-25 01:00:00,1,2014
Ocean Cove,,FORMATION,CA,2014-05-25 02:00:00,1,2014
Kings Beach,,CIRCLE,CA,2014-05-25 07:00:00,1,2014
Salinas,ORANGE,SPHERE,CA,2014-05-25 07:00:00,1,2014
Kalamazoo,,CIRCLE,MI,2014-05-25 09:00:00,1,2014
Pittsburgh,ORANGE,FIREBALL,PA,2014-05-25 09:15:00,1,2014
Midwest City,,LIGHT,OK,2014-05-25 09:23:00,1,2014
South Lake Tahoe,,LIGHT,CA,2014-05-25 11:30:00,1,2014
New York City,,OVAL,NY,2014-05-25 12:00:00,1,2014
San Francisco,,SPHERE,CA,2014-05-25 12:00:00,1,2014
Las Vegas,,CIRCLE,NV,2014-05-25 13:40:00,1,2014
Pleasant Hill,,SPHERE,OH,2014-05-25 18:50:00,1,2014
Dickinson,,VARIOUS,TX,2014-05-25 19:00:00,1,2014
Worcester,RED,FORMATION,MA,2014-05-25 19:30:00,1,2014
Phoenix,,FIREBALL,AZ,2014-05-25 20:00:00,1,2014
Rock Springs,,LIGHT,WY,2014-05-25 20:00:00,1,2014
Jefferson,,LIGHT,MD,2014-05-25 20:30:00,1,2014
Spokane,,CIRCLE,WA,2014-05-25 20:30:00,1,2014
Algonquin,ORANGE,SPHERE,IL,2014-05-25 21:00:00,1,2014
Phillipsburg,,OTHER,NJ,2014-05-25 21:00:00,1,2014
Wheelersburg,RED ORANGE,SPHERE,OH,2014-05-25 21:15:00,1,2014
Harrisburg,RED GREEN,CROSS,PA,2014-05-25 21:22:00,1,2014
Bryson City,RED,LIGHT,NC,2014-05-25 21:25:00,1,2014
Boca Raton,,FIREBALL,FL,2014-05-25 21:28:00,1,2014
Eastport,,OVAL,NY,2014-05-25 21:37:00,1,2014
Campton,ORANGE,OVAL,NH,2014-05-25 21:45:00,1,2014
Essex Junction,ORANGE,LIGHT,VT,2014-05-25 21:50:00,1,2014
Levittown,RED,LIGHT,NY,2014-05-25 21:55:00,1,2014
Warren,,LIGHT,MI,2014-05-25 22:27:00,1,2014
Fairhope,,LIGHT,AL,2014-05-25 22:30:00,1,2014
University Place,RED ORANGE,OVAL,WA,2014-05-25 22:30:00,1,2014
Miami Township,RED,FIREBALL,OH,2014-05-25 22:40:00,1,2014
Phoenix,,,NY,2014-05-25 22:50:00,1,2014
Tipton,,CIRCLE,IN,2014-05-25 22:58:00,1,2014
Hackleburg,,SPHERE,AL,2014-05-25 23:00:00,1,2014
Methuen,ORANGE,FIREBALL,MA,2014-05-25 23:00:00,1,2014
San Clemente,ORANGE,SPHERE,CA,2014-05-25 23:00:00,1,2014
Tombstone,BLUE,CIRCLE,AZ,2014-05-25 23:00:00,1,2014
Antelope,,,CA,2014-05-25 23:15:00,1,2014
Hamden,,RECTANGLE,CT,2014-05-25 23:15:00,1,2014
Monroe,,FIREBALL,WA,2014-05-25 23:26:00,1,2014
Nampa,ORANGE,LIGHT,ID,2014-05-26 00:15:00,1,2014
Nampa,,FIREBALL,ID,2014-05-26 00:30:00,1,2014
Cedar Rapids,,,IA,2014-05-26 01:08:00,1,2014
Junction City,,LIGHT,KS,2014-05-26 04:00:00,1,2014
Pryor,,OTHER,OK,2014-05-26 04:00:00,1,2014
Wellington,ORANGE,SPHERE,KS,2014-05-26 04:08:00,1,2014
Cool,,CIRCLE,CA,2014-05-26 12:00:00,1,2014
Grass Valley,,CIRCLE,CA,2014-05-26 12:30:00,1,2014
Carlisle,,CIRCLE,PA,2014-05-26 15:00:00,1,2014
Grass Valley,,CIRCLE,CA,2014-05-26 15:00:00,1,2014
Reno,,OVAL,NV,2014-05-26 15:00:00,1,2014
Fremont,,SPHERE,CA,2014-05-26 16:00:00,1,2014
Henderson,,CIRCLE,NV,2014-05-26 17:30:00,1,2014
Sparks,,DISK,NV,2014-05-26 19:15:00,1,2014
Marlboro,,OTHER,NJ,2014-05-26 19:50:00,1,2014
Kannapolis,,,NC,2014-05-26 20:00:00,1,2014
Atoka,,LIGHT,TN,2014-05-26 21:00:00,1,2014
Laguna Woods,RED,OTHER,CA,2014-05-26 21:05:00,1,2014
Brentwood,ORANGE,OVAL,TN,2014-05-26 21:10:00,1,2014
Oshkosh,,CIRCLE,WI,2014-05-26 22:30:00,1,2014
Albemarle County,ORANGE,OTHER,MD,2014-05-26 23:30:00,1,2014
La Grande,ORANGE,LIGHT,OR,2014-05-27 03:05:00,1,2014
Topeka,,,KS,2014-05-27 09:20:00,1,2014
Colorado Springs,,FIREBALL,CO,2014-05-27 18:51:00,1,2014
Garden City,,CIRCLE,SC,2014-05-27 20:10:00,1,2014
La Puente,,,CA,2014-05-27 20:50:00,1,2014
Hanford Nuclear facility,,CIRCLE,WA,2014-05-27 21:00:00,1,2014
Jasper,,,AL,2014-05-27 21:00:00,1,2014
Pawleys Island,ORANGE,SPHERE,SC,2014-05-27 21:30:00,1,2014
North Myrtle Beach,,FORMATION,SC,2014-05-27 22:04:00,1,2014
Myrtle Beach,,TRIANGLE,SC,2014-05-27 22:50:00,1,2014
House Springs,,LIGHT,MO,2014-05-27 23:00:00,1,2014
Dewey,GREEN,,AZ,2014-05-27 23:30:00,1,2014
Reno,BLUE,SPHERE,NE,2014-05-28 13:00:00,1,2014
Shasta City,,DISK,CA,2014-05-28 13:45:00,1,2014
Windsor,,RECTANGLE,CO,2014-05-28 15:15:00,1,2014
South Topsail Beach,ORANGE,VARIOUS,NC,2014-05-28 21:25:00,1,2014
Calistoga,,,CA,2014-05-28 22:00:00,1,2014
Lincoln,,LIGHT,NE,2014-05-28 22:21:00,1,2014
Lufkin,,CIRCLE,TX,2014-05-28 22:30:00,1,2014
San Pedro,,LIGHT,CA,2014-05-29 03:35:00,1,2014
Albuquerque,RED BLUE,LIGHT,NM,2014-05-29 04:00:00,1,2014
Honolulu,,CONE,HI,2014-05-29 10:01:00,1,2014
Garfield,,,WA,2014-05-29 17:00:00,1,2014
Palouse,,,WA,2014-05-29 20:14:00,1,2014
Charlotte,,OTHER,NC,2014-05-29 21:30:00,1,2014
Indianapolis,,VARIOUS,IN,2014-05-29 21:30:00,1,2014
Englewood,ORANGE,FIREBALL,FL,2014-05-29 21:50:00,1,2014
Gardnerville,GREEN,TRIANGLE,NV,2014-05-29 22:00:00,1,2014
San Jose,,LIGHT,CA,2014-05-29 22:00:00,1,2014
Floral Park,,DIAMOND,NY,2014-05-29 22:30:00,1,2014
Denver,,LIGHT,CO,2014-05-29 23:15:00,1,2014
Wichita,,CIRCLE,KS,2014-05-29 23:45:00,1,2014
Spokane,,LIGHT,WA,2014-05-30 00:30:00,1,2014
Woodridge,,TRIANGLE,IL,2014-05-30 00:30:00,1,2014
Las Vegas,,LIGHT,NV,2014-05-30 16:50:00,1,2014
Fresno,,DISK,CA,2014-05-30 19:00:00,1,2014
Kihei,,LIGHT,HI,2014-05-30 19:30:00,1,2014
Lafayette,RED GREEN,,LA,2014-05-30 21:00:00,1,2014
Columbia,ORANGE,FORMATION,SC,2014-05-30 21:05:00,1,2014
Madison,,FORMATION,AL,2014-05-30 21:30:00,1,2014
Scottsboro,,LIGHT,AL,2014-05-30 21:30:00,1,2014
Daytona Beach,,FIREBALL,FL,2014-05-30 21:38:00,1,2014
Eden,,FIREBALL,NY,2014-05-30 21:50:00,1,2014
Buhl,ORANGE,LIGHT,ID,2014-05-30 22:00:00,1,2014
Hudson,,LIGHT,OH,2014-05-30 22:26:00,1,2014
Kasson,RED ORANGE,CIRCLE,MN,2014-05-30 22:30:00,1,2014
New River,,VARIOUS,AZ,2014-05-30 22:35:00,1,2014
Vidor,,OVAL,TX,2014-05-31 04:44:00,1,2014
Delray Beach,,LIGHT,FL,2014-05-31 09:00:00,1,2014
Cane Beds,,SPHERE,AZ,2014-05-31 10:00:00,1,2014
Cherry Hill,,RECTANGLE,NJ,2014-05-31 13:05:00,1,2014
Portland,,OVAL,CT,2014-05-31 18:29:00,1,2014
Barberton,,SPHERE,OH,2014-05-31 20:30:00,1,2014
Ocean City,RED,,NJ,2014-05-31 21:00:00,1,2014
West Lafayette,RED,OTHER,IN,2014-05-31 21:00:00,1,2014
Crown Point,RED,LIGHT,IN,2014-05-31 21:05:00,1,2014
Freeport,RED,OVAL,TX,2014-05-31 21:05:00,1,2014
